id,label,geonames/0/label,geonames/0/uri,geonames/0/superclass_uri,wordnet/labelsense,wordnet/labelsense_n,wordnet/synsets/0/uri,wordnet/synsets/0/tagcount,wordnet/synsets/0/superclass_uri,dbpedia/0/label,dbpedia/0/uri,dbpedia/0/superclass_uri,wordnet/synsets/1/uri,wordnet/synsets/1/tagcount,wordnet/synsets/1/superclass_uri,wordnet/synsets/2/uri,wordnet/synsets/2/tagcount,wordnet/synsets/2/superclass_uri,geonames/1/label,geonames/1/uri,geonames/1/superclass_uri,geonames/2/label,geonames/2/uri,geonames/2/superclass_uri,wordnet/synsets/3/uri,wordnet/synsets/3/tagcount,wordnet/synsets/3/superclass_uri,wordnet/synsets/4/uri,wordnet/synsets/4/tagcount,wordnet/synsets/4/superclass_uri,dbpedia/1/label,dbpedia/1/uri,dbpedia/1/superclass_uri
pv1523,service area,,,,http://wordnet-rdf.princeton.edu/wn31/service+area-n,1,http://wordnet-rdf.princeton.edu/wn31/108666356-n,0,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1524,service club,,,,http://wordnet-rdf.princeton.edu/wn31/service+club-n,2,http://wordnet-rdf.princeton.edu/wn31/104182635-n,0,http://wordnet-rdf.princeton.edu/wn31/102997001-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1525,setting,,,,http://wordnet-rdf.princeton.edu/wn31/setting-n,7,http://wordnet-rdf.princeton.edu/wn31/108585785-n,7,http://wordnet-rdf.princeton.edu/wn31/108584764-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1526,settlement,,,,http://wordnet-rdf.princeton.edu/wn31/settlement-n,7,http://wordnet-rdf.princeton.edu/wn31/108690300-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1527,settlement house,,,,http://wordnet-rdf.princeton.edu/wn31/settlement+house-n,1,http://wordnet-rdf.princeton.edu/wn31/104184992-n,0,http://wordnet-rdf.princeton.edu/wn31/102997001-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1528,seven seas,,,,http://wordnet-rdf.princeton.edu/wn31/seven+seas-n,1,http://wordnet-rdf.princeton.edu/wn31/109453519-n,0,http://wordnet-rdf.princeton.edu/wn31/109248053-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1529,sewage treatment plant,sewage treatment plant,http://www.geonames.org/ontology#S.SWT,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1530,shallow,,,,http://wordnet-rdf.princeton.edu/wn31/shallow-n,1,http://wordnet-rdf.princeton.edu/wn31/109456038-n,0,http://wordnet-rdf.princeton.edu/wn31/109248053-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1531,shambles,,,,http://wordnet-rdf.princeton.edu/wn31/shambles-n,2,http://wordnet-rdf.princeton.edu/wn31/102669573-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1532,shebeen,,,,http://wordnet-rdf.princeton.edu/wn31/shebeen-n,1,http://wordnet-rdf.princeton.edu/wn31/107904353-n,0,http://wordnet-rdf.princeton.edu/wn31/104403010-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1533,shed,,,,http://wordnet-rdf.princeton.edu/wn31/shed-n,1,http://wordnet-rdf.princeton.edu/wn31/104194590-n,1,http://wordnet-rdf.princeton.edu/wn31/103864800-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1534,sheepfold,sheepfold,http://www.geonames.org/ontology#S.SHPF,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1535,shelf,shelf,http://www.geonames.org/ontology#U.SHFU,http://www.geonames.org/ontology#U,http://wordnet-rdf.princeton.edu/wn31/shelf-n,2,http://wordnet-rdf.princeton.edu/wn31/109360159-n,0,http://wordnet-rdf.princeton.edu/wn31/109432390-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1536,shelf edge,shelf edge,http://www.geonames.org/ontology#U.EDGU,http://www.geonames.org/ontology#U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1537,shelf valley,shelf valley,http://www.geonames.org/ontology#U.SHVU,http://www.geonames.org/ontology#U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1538,shoal,shoal,http://www.geonames.org/ontology#U.SHLU,http://www.geonames.org/ontology#U,http://wordnet-rdf.princeton.edu/wn31/shoal-n,3,http://wordnet-rdf.princeton.edu/wn31/109456038-n,0,http://wordnet-rdf.princeton.edu/wn31/109248053-n,,,,http://wordnet-rdf.princeton.edu/wn31/109456216-n,0,http://wordnet-rdf.princeton.edu/wn31/109444677-n,,,,shoal(s),http://www.geonames.org/ontology#H.SHOL,http://www.geonames.org/ontology#H,,,,,,,,,,,,
pv1539,shoals,shoals,http://www.geonames.org/ontology#U.SHSU,http://www.geonames.org/ontology#U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1540,shooting box,,,,http://wordnet-rdf.princeton.edu/wn31/shooting+box-n,1,http://wordnet-rdf.princeton.edu/wn31/104209185-n,0,http://wordnet-rdf.princeton.edu/wn31/103123620-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1541,shooting gallery,,,,http://wordnet-rdf.princeton.edu/wn31/shooting+gallery-n,2,http://wordnet-rdf.princeton.edu/wn31/104209035-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1542,shooting lodge,,,,http://wordnet-rdf.princeton.edu/wn31/shooting+lodge-n,1,http://wordnet-rdf.princeton.edu/wn31/104209185-n,0,http://wordnet-rdf.princeton.edu/wn31/103123620-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1543,shopping mall,,,,,,,,,shopping mall,http://dbpedia.org/ontology/ShoppingMall,http://dbpedia.org/ontology/Building,,,,,,,,,,,,,,,,,,,,,
pv1544,shore,shore,http://www.geonames.org/ontology#T.SHOR,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/shore-n,2,http://wordnet-rdf.princeton.edu/wn31/109456346-n,18,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1545,short,,,,http://wordnet-rdf.princeton.edu/wn31/short-n,3,http://wordnet-rdf.princeton.edu/wn31/104211665-n,3,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1546,showplace,,,,http://wordnet-rdf.princeton.edu/wn31/showplace-n,1,http://wordnet-rdf.princeton.edu/wn31/108666492-n,0,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1547,shrine,shrine,http://www.geonames.org/ontology#S.SHRN,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/shrine-n,1,http://wordnet-rdf.princeton.edu/wn31/104217457-n,1,http://wordnet-rdf.princeton.edu/wn31/103959692-n,shrine,http://dbpedia.org/ontology/Shrine,http://dbpedia.org/ontology/ReligiousBuilding,,,,,,,,,,,,,,,,,,,,,
pv1548,side,,,,http://wordnet-rdf.princeton.edu/wn31/side-n,12,http://wordnet-rdf.princeton.edu/wn31/109460358-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1549,side chapel,,,,http://wordnet-rdf.princeton.edu/wn31/side+chapel-n,1,http://wordnet-rdf.princeton.edu/wn31/104221480-n,0,http://wordnet-rdf.princeton.edu/wn31/103010734-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1550,side yard,,,,http://wordnet-rdf.princeton.edu/wn31/side+yard-n,1,http://wordnet-rdf.princeton.edu/wn31/104223080-n,1,http://wordnet-rdf.princeton.edu/wn31/104618236-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1551,signal box,,,,http://wordnet-rdf.princeton.edu/wn31/signal+box-n,1,http://wordnet-rdf.princeton.edu/wn31/104224613-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1552,signal tower,,,,http://wordnet-rdf.princeton.edu/wn31/signal+tower-n,1,http://wordnet-rdf.princeton.edu/wn31/104224613-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1553,sill,sill,http://www.geonames.org/ontology#H.SILL,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,sill,http://www.geonames.org/ontology#U.SILU,http://www.geonames.org/ontology#U,,,,,,,,,,,,
pv1554,silva,,,,http://wordnet-rdf.princeton.edu/wn31/silva-n,1,http://wordnet-rdf.princeton.edu/wn31/109458309-n,0,http://wordnet-rdf.princeton.edu/wn31/109306921-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1555,single dwelling,,,,http://wordnet-rdf.princeton.edu/wn31/single+dwelling-n,1,http://wordnet-rdf.princeton.edu/wn31/103185531-n,0,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1556,sink,,,,http://wordnet-rdf.princeton.edu/wn31/sink-n,4,http://wordnet-rdf.princeton.edu/wn31/109458643-n,0,http://wordnet-rdf.princeton.edu/wn31/109388914-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1557,sinkhole,sinkhole,http://www.geonames.org/ontology#T.SINK,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/sinkhole-n,1,http://wordnet-rdf.princeton.edu/wn31/109458643-n,0,http://wordnet-rdf.princeton.edu/wn31/109388914-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1558,sisal plantation,sisal plantation,http://www.geonames.org/ontology#S.ESTSL,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1559,site,,,,http://wordnet-rdf.princeton.edu/wn31/site-n,3,http://wordnet-rdf.princeton.edu/wn31/108668822-n,51,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1560,site of special scientific interest,,,,,,,,,Site of Special Scientific Interest,http://dbpedia.org/ontology/SiteOfSpecialScientificInterest,http://dbpedia.org/ontology/Place,,,,,,,,,,,,,,,,,,,,,
pv1561,skating rink,,,,http://wordnet-rdf.princeton.edu/wn31/skating+rink-n,1,http://wordnet-rdf.princeton.edu/wn31/104100719-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1562,ski area,,,,,,,,,ski area,http://dbpedia.org/ontology/SkiArea,http://dbpedia.org/ontology/Place,,,,,,,,,,,,,,,,,,,,,
pv1563,ski lodge,,,,http://wordnet-rdf.princeton.edu/wn31/ski+lodge-n,1,http://wordnet-rdf.princeton.edu/wn31/104236799-n,0,http://wordnet-rdf.princeton.edu/wn31/103547513-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1564,ski resort,,,,http://wordnet-rdf.princeton.edu/wn31/ski+resort-n,1,http://wordnet-rdf.princeton.edu/wn31/108669951-n,0,http://wordnet-rdf.princeton.edu/wn31/108658106-n,ski resort,http://dbpedia.org/ontology/SkiResort,http://dbpedia.org/ontology/Place,,,,,,,,,,,,,,,,,,,,,
pv1565,ski slope,,,,http://wordnet-rdf.princeton.edu/wn31/ski+slope-n,1,http://wordnet-rdf.princeton.edu/wn31/109459348-n,0,http://wordnet-rdf.princeton.edu/wn31/109460358-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1566,skyscraper,,,,http://wordnet-rdf.princeton.edu/wn31/skyscraper-n,1,http://wordnet-rdf.princeton.edu/wn31/104240233-n,1,http://wordnet-rdf.princeton.edu/wn31/102916498-n,skyscraper,http://dbpedia.org/ontology/Skyscraper,http://dbpedia.org/ontology/Building,,,,,,,,,,,,,,,,,,,,,
pv1567,slash,,,,http://wordnet-rdf.princeton.edu/wn31/slash-n,4,http://wordnet-rdf.princeton.edu/wn31/109460002-n,0,http://wordnet-rdf.princeton.edu/wn31/109357302-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1568,slaughterhouse,,,,http://wordnet-rdf.princeton.edu/wn31/slaughterhouse-n,1,http://wordnet-rdf.princeton.edu/wn31/102669573-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1569,slide,slide,http://www.geonames.org/ontology#T.SLID,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1570,slope,slope(s),http://www.geonames.org/ontology#T.SLP,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/slope-n,2,http://wordnet-rdf.princeton.edu/wn31/109460358-n,11,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,slope,http://www.geonames.org/ontology#U.SLPU,http://www.geonames.org/ontology#U,,,,,,,,,,,,
pv1571,sluice,sluice,http://www.geonames.org/ontology#S.SLCE,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1572,smokehouse,,,,http://wordnet-rdf.princeton.edu/wn31/smokehouse-n,1,http://wordnet-rdf.princeton.edu/wn31/104253859-n,2,http://wordnet-rdf.princeton.edu/wn31/103550330-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1573,snake pit,,,,http://wordnet-rdf.princeton.edu/wn31/snake+pit-n,2,http://wordnet-rdf.princeton.edu/wn31/102823933-n,0,http://wordnet-rdf.princeton.edu/wn31/103752065-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1574,snowfield,snowfield,http://www.geonames.org/ontology#L.SNOW,http://www.geonames.org/ontology#L,http://wordnet-rdf.princeton.edu/wn31/snowfield-n,1,http://wordnet-rdf.princeton.edu/wn31/109461936-n,0,http://wordnet-rdf.princeton.edu/wn31/109416498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1575,soccer field,,,,http://wordnet-rdf.princeton.edu/wn31/soccer+field-n,1,http://wordnet-rdf.princeton.edu/wn31/108533915-n,0,http://wordnet-rdf.princeton.edu/wn31/108588287-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1576,sod house,,,,http://wordnet-rdf.princeton.edu/wn31/sod+house-n,1,http://wordnet-rdf.princeton.edu/wn31/104263009-n,0,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1577,soddy,,,,http://wordnet-rdf.princeton.edu/wn31/soddy-n,1,http://wordnet-rdf.princeton.edu/wn31/104263009-n,1,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1578,soil,,,,http://wordnet-rdf.princeton.edu/wn31/soil-n,4,http://wordnet-rdf.princeton.edu/wn31/108510074-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1579,solar house,,,,http://wordnet-rdf.princeton.edu/wn31/solar+house-n,1,http://wordnet-rdf.princeton.edu/wn31/104265548-n,0,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1580,solid ground,,,,http://wordnet-rdf.princeton.edu/wn31/solid+ground-n,1,http://wordnet-rdf.princeton.edu/wn31/109357302-n,0,http://wordnet-rdf.princeton.edu/wn31/100002684-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1581,solitude,,,,http://wordnet-rdf.princeton.edu/wn31/solitude-n,3,http://wordnet-rdf.princeton.edu/wn31/108670055-n,0,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1582,sound,sound,http://www.geonames.org/ontology#H.SD,http://www.geonames.org/ontology#H,http://wordnet-rdf.princeton.edu/wn31/sound-n,8,http://wordnet-rdf.princeton.edu/wn31/109469019-n,0,http://wordnet-rdf.princeton.edu/wn31/109264153-n,,,,http://wordnet-rdf.princeton.edu/wn31/109463090-n,0,http://wordnet-rdf.princeton.edu/wn31/109248053-n,,,,,,,,,,,,,,,,,,
pv1583,south sea,,,,http://wordnet-rdf.princeton.edu/wn31/South+Sea-n,1,http://wordnet-rdf.princeton.edu/wn31/109464779-n,1,http://wordnet-rdf.princeton.edu/wn31/109449666-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1584,south sea islands,,,,http://wordnet-rdf.princeton.edu/wn31/South+Sea+Islands-n,1,http://wordnet-rdf.princeton.edu/wn31/109464905-n,0,http://wordnet-rdf.princeton.edu/wn31/109339360-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1585,spa,spa,http://www.geonames.org/ontology#S.SPA,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/spa-n,3,http://wordnet-rdf.princeton.edu/wn31/104087817-n,0,http://wordnet-rdf.princeton.edu/wn31/103547513-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1586,space center,space center,http://www.geonames.org/ontology#S.CTRS,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1587,spaghetti junction,,,,http://wordnet-rdf.princeton.edu/wn31/spaghetti+junction-n,1,http://wordnet-rdf.princeton.edu/wn31/104274078-n,0,http://wordnet-rdf.princeton.edu/wn31/103582987-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1588,sphere,,,,http://wordnet-rdf.princeton.edu/wn31/sphere-n,7,http://wordnet-rdf.princeton.edu/wn31/108671145-n,2,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1589,sphere of influence,,,,http://wordnet-rdf.princeton.edu/wn31/sphere+of+influence-n,1,http://wordnet-rdf.princeton.edu/wn31/108671145-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1590,spillway,spillway,http://www.geonames.org/ontology#S.SPLY,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1591,spit,spit,http://www.geonames.org/ontology#T.SPIT,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/spit-n,4,http://wordnet-rdf.princeton.edu/wn31/109465499-n,0,http://wordnet-rdf.princeton.edu/wn31/109256622-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1592,sport facility,,,,,,,,,sport facility,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/Place,,,,,,,,,,,,,,,,,,,,,
pv1593,sporting house,,,,http://wordnet-rdf.princeton.edu/wn31/sporting+house-n,1,http://wordnet-rdf.princeton.edu/wn31/104588881-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1594,sports arena,,,,http://wordnet-rdf.princeton.edu/wn31/sports+arena-n,1,http://wordnet-rdf.princeton.edu/wn31/103338555-n,1,http://wordnet-rdf.princeton.edu/wn31/103550330-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1595,spot,,,,http://wordnet-rdf.princeton.edu/wn31/spot-n,14,http://wordnet-rdf.princeton.edu/wn31/108682181-n,23,http://wordnet-rdf.princeton.edu/wn31/108637636-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1596,sprawl,,,,http://wordnet-rdf.princeton.edu/wn31/sprawl-n,2,http://wordnet-rdf.princeton.edu/wn31/108557280-n,0,http://wordnet-rdf.princeton.edu/wn31/108693705-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1597,spring,spring(s),http://www.geonames.org/ontology#H.SPNG,http://www.geonames.org/ontology#H,http://wordnet-rdf.princeton.edu/wn31/spring-n,6,http://wordnet-rdf.princeton.edu/wn31/109466357-n,3,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1598,spur,spur(s),http://www.geonames.org/ontology#T.SPUR,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,spur,http://www.geonames.org/ontology#U.SPRU,http://www.geonames.org/ontology#U,,,,,,,,,,,,
pv1599,square,square,http://www.geonames.org/ontology#S.SQR,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/square-n,8,http://wordnet-rdf.princeton.edu/wn31/108637195-n,2,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1600,squash court,,,,http://wordnet-rdf.princeton.edu/wn31/squash+court-n,1,http://wordnet-rdf.princeton.edu/wn31/104299451-n,0,http://wordnet-rdf.princeton.edu/wn31/103125142-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1601,stable,stable,http://www.geonames.org/ontology#S.STBL,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/stable-n,1,http://wordnet-rdf.princeton.edu/wn31/104302017-n,3,http://wordnet-rdf.princeton.edu/wn31/103327515-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1602,stadium,stadium,http://www.geonames.org/ontology#S.STDM,http://www.geonames.org/ontology#S,,,,,,stadium,http://dbpedia.org/ontology/Stadium,http://dbpedia.org/ontology/SportFacility,,,,,,,,,,,,,,,,,,,,,
pv1603,stalls,,,,http://wordnet-rdf.princeton.edu/wn31/stalls-n,1,http://wordnet-rdf.princeton.edu/wn31/104302017-n,0,http://wordnet-rdf.princeton.edu/wn31/103327515-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1604,stash house,,,,http://wordnet-rdf.princeton.edu/wn31/stash+house-n,1,http://wordnet-rdf.princeton.edu/wn31/104311950-n,0,http://wordnet-rdf.princeton.edu/wn31/103550330-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1605,state,,,,,,,,,state,http://dbpedia.org/ontology/State,http://dbpedia.org/ontology/PopulatedPlace,,,,,,,,,,,,,,,,,,,,,
pv1606,state capital,,,,http://wordnet-rdf.princeton.edu/wn31/state+capital-n,1,http://wordnet-rdf.princeton.edu/wn31/108713353-n,0,http://wordnet-rdf.princeton.edu/wn31/108542298-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1607,state exam prep centre,State Exam Prep Centre,http://www.geonames.org/ontology#S.SECP,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1608,statehouse,,,,http://wordnet-rdf.princeton.edu/wn31/Statehouse-n,1,http://wordnet-rdf.princeton.edu/wn31/104312348-n,0,http://wordnet-rdf.princeton.edu/wn31/103454508-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1609,stately home,,,,http://wordnet-rdf.princeton.edu/wn31/stately+home-n,1,http://wordnet-rdf.princeton.edu/wn31/104312461-n,0,http://wordnet-rdf.princeton.edu/wn31/103724592-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1610,station,,,,,,,,,station,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,,,,,,,,,,,,,,,,,,,,,
pv1611,steakhouse,,,,http://wordnet-rdf.princeton.edu/wn31/steakhouse-n,1,http://wordnet-rdf.princeton.edu/wn31/104315016-n,1,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1612,steep,,,,http://wordnet-rdf.princeton.edu/wn31/steep-n,1,http://wordnet-rdf.princeton.edu/wn31/109467912-n,0,http://wordnet-rdf.princeton.edu/wn31/109288526-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1613,steppe,,,,http://wordnet-rdf.princeton.edu/wn31/steppe-n,1,http://wordnet-rdf.princeton.edu/wn31/109468193-n,1,http://wordnet-rdf.princeton.edu/wn31/109416498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1614,steps,steps,http://www.geonames.org/ontology#S.STPS,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1615,stock route,stock route,http://www.geonames.org/ontology#R.STKR,http://www.geonames.org/ontology#R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1616,stony desert,stony desert,http://www.geonames.org/ontology#T.REG,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1617,stop,,,,http://wordnet-rdf.princeton.edu/wn31/stop-n,11,http://wordnet-rdf.princeton.edu/wn31/108674524-n,1,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1618,stopover,,,,http://wordnet-rdf.princeton.edu/wn31/stopover-n,2,http://wordnet-rdf.princeton.edu/wn31/108674731-n,0,http://wordnet-rdf.princeton.edu/wn31/108674524-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1619,store,store,http://www.geonames.org/ontology#S.RET,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1620,storehouse,storehouse,http://www.geonames.org/ontology#S.SHSE,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1621,strait,strait,http://www.geonames.org/ontology#H.STRT,http://www.geonames.org/ontology#H,http://wordnet-rdf.princeton.edu/wn31/strait-n,2,http://wordnet-rdf.princeton.edu/wn31/109469019-n,3,http://wordnet-rdf.princeton.edu/wn31/109264153-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1622,strand,,,,http://wordnet-rdf.princeton.edu/wn31/strand-n,5,http://wordnet-rdf.princeton.edu/wn31/109470815-n,0,http://wordnet-rdf.princeton.edu/wn31/109456346-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1623,stream,stream,http://www.geonames.org/ontology#H.STM,http://www.geonames.org/ontology#H,http://wordnet-rdf.princeton.edu/wn31/stream-n,5,http://wordnet-rdf.princeton.edu/wn31/109471510-n,20,http://wordnet-rdf.princeton.edu/wn31/109248053-n,stream,http://dbpedia.org/ontology/Stream,http://dbpedia.org/ontology/BodyOfWater,,,,,,,,,,,,,,,,,,,,,
pv1624,stream bank,stream bank,http://www.geonames.org/ontology#H.BNKR,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1625,stream bend,stream bend,http://www.geonames.org/ontology#H.STMB,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1626,stream mouth,stream mouth(s),http://www.geonames.org/ontology#H.STMM,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1627,streambed,,,,http://wordnet-rdf.princeton.edu/wn31/streambed-n,1,http://wordnet-rdf.princeton.edu/wn31/109471839-n,0,http://wordnet-rdf.princeton.edu/wn31/109240545-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1628,streamlet,,,,http://wordnet-rdf.princeton.edu/wn31/streamlet-n,1,http://wordnet-rdf.princeton.edu/wn31/109438816-n,0,http://wordnet-rdf.princeton.edu/wn31/109471510-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1629,streams,streams,http://www.geonames.org/ontology#H.STMS,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1630,street,street,http://www.geonames.org/ontology#R.ST,http://www.geonames.org/ontology#R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1631,street corner,,,,http://wordnet-rdf.princeton.edu/wn31/street+corner-n,1,http://wordnet-rdf.princeton.edu/wn31/103114137-n,2,http://wordnet-rdf.princeton.edu/wn31/103586294-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1632,student center,,,,http://wordnet-rdf.princeton.edu/wn31/student+center-n,1,http://wordnet-rdf.princeton.edu/wn31/104350589-n,0,http://wordnet-rdf.princeton.edu/wn31/102997001-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1633,student residence,,,,http://wordnet-rdf.princeton.edu/wn31/student+residence-n,1,http://wordnet-rdf.princeton.edu/wn31/103229596-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
